id,company,developer,game,porting,publisher,supporting
350997,63095,False,337714,False,True,False
358201,71338,True,306424,False,True,False
300958,18327,True,276732,False,True,False
300971,50996,True,244589,False,True,False
258271,17793,True,127077,False,True,False
258290,34138,True,160203,False,False,False
258311,53585,True,226483,False,True,False
273813,55807,True,152427,False,True,False
190512,43809,True,221278,False,False,False
301409,53109,False,138752,False,True,False
295441,25746,True,120387,False,True,False
191707,39493,False,207827,False,True,False
180935,39209,True,182290,False,False,False
180934,11662,False,182290,False,True,False
88136,9005,False,127152,False,True,False
175019,32839,True,204545,False,False,False
175028,41746,True,197172,False,False,False
175108,41769,True,204521,False,True,False
334950,44722,False,276160,False,True,False
334951,66346,True,276160,False,False,False
275155,41274,True,275560,False,True,False
186874,43188,True,217549,False,True,False
62484,8188,True,87853,False,True,False
272646,55646,True,283865,False,True,False
272644,55646,True,283867,False,True,False
272641,55646,True,283041,False,True,False
192184,31102,True,204519,False,True,False
298253,60188,True,251981,False,True,False
256960,53384,True,289694,False,True,False
192398,44025,True,219367,False,True,False
182061,42610,True,204063,False,True,False
118908,31795,True,132311,False,True,False
119251,31909,True,143565,False,False,False
278313,50470,True,234659,False,True,False
176301,41916,True,206041,False,False,False
123641,14020,True,145504,False,True,False
124158,33251,True,145752,False,False,False
298748,42045,True,266468,False,False,False
298747,6957,False,266468,False,True,False
298749,15242,True,266468,False,False,False
135658,34188,True,148270,False,True,False
135951,34272,True,148454,False,True,False
138481,34951,True,140794,False,False,False
138512,34665,True,151707,False,True,False
138513,15251,True,151707,False,False,False
140329,26968,True,135732,False,False,False
140330,11948,False,135732,False,True,False
145804,36867,True,165229,False,True,False
146407,35110,False,132621,False,True,False
146408,35109,True,132621,False,False,False
147392,37207,True,166475,False,True,False
184562,42887,True,214496,False,False,False
147427,37207,True,166475,False,True,False
149596,37626,True,171529,False,True,False
151362,38025,True,172821,False,True,False
152843,6394,False,144727,False,True,False
152844,32544,True,144727,False,False,False
154777,36847,True,124008,False,True,False
177893,17028,True,207827,False,False,False
155883,3595,False,180147,False,True,False
155884,35809,True,180147,False,False,False
156307,39105,True,181439,False,True,False
156617,39166,True,142498,False,True,False
157642,39315,True,131231,False,True,False
157787,39337,True,183157,False,True,False
333146,66005,True,152846,False,True,False
119252,31910,False,143565,False,True,False
299024,38304,False,140804,False,True,False
165384,40426,True,194240,False,False,False
167864,19196,True,197906,False,True,False
299083,60318,True,250972,False,False,False
168531,40949,True,196713,False,True,False
169705,41111,True,190335,False,True,False
169942,41128,True,199055,False,False,False
169943,23125,False,199055,False,True,False
196476,40471,True,194378,False,True,False
196504,44760,True,151316,False,True,False
196516,41552,True,189296,False,True,False
196560,44774,True,195411,False,True,False
197971,12209,True,212047,False,False,False
201294,45425,True,232883,False,True,False
201421,45443,True,233311,False,False,False
201674,31529,False,221643,False,True,False
203472,40164,True,177316,False,False,False
203473,40207,False,177316,False,True,False
257122,10234,True,289683,False,True,False
210914,46824,True,104030,False,True,False
211121,46852,True,223721,False,True,False
211120,46854,True,223721,False,False,False
214217,41658,True,217024,False,False,False
214219,34282,False,217024,False,True,False
214220,41657,False,217024,False,True,False
214381,47199,True,225200,False,True,False
214899,47268,True,182274,False,True,False
215258,47336,True,192930,False,True,False
216454,20842,True,201463,False,False,False
216455,26499,False,201463,False,True,False
297322,48773,True,238731,False,False,False
216505,34794,True,250289,False,False,False
216506,34974,False,250289,False,True,False
216573,24557,True,250279,False,True,False
216574,21235,True,239002,False,False,False
216575,35110,False,239002,False,True,False
216941,45970,True,190448,False,True,False
216943,31932,True,193458,False,True,False
216966,39539,True,204112,False,True,False
216967,47612,True,204112,False,False,False
218408,21660,True,252332,False,True,False
219510,104,False,216319,False,True,False
219511,39493,False,216319,False,True,False
221678,28932,True,244296,False,True,False
222080,38184,True,255845,False,True,False
175029,12419,False,197172,False,True,False
222760,14002,False,140794,False,True,False
224122,41790,True,258875,False,False,False
225144,48815,True,115126,False,True,False
226164,48924,True,260846,False,False,False
229275,47756,True,152635,False,True,False
229337,49335,True,258659,False,False,False
229338,49336,False,258659,False,True,False
